#Variables:
#tasmax_CNRM-CM5_historical(K):Daily Maximum Near-Surface Air Temperature
#tasmin_CNRM-CM5_historical(K):Daily Minimum Near-Surface Air Temperature
#rhsmax_CNRM-CM5_historical(%):Surface Daily Maximum Relative Humidity
#rhsmin_CNRM-CM5_historical(%):Surface Daily Minimum Relative Humidity
#pr_CNRM-CM5_historical(mm):Precipitation
#rsds_CNRM-CM5_historical(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 44.9378 Latitude, -110.4391 Longitude (closest value to Latitude:44.921651, Longitude:-110.429834087) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_rhsmax_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_rhsmin_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_rsds_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
""
yyyy-mm-dd,tasmax_CNRM-CM5_historical(K),tasmin_CNRM-CM5_historical(K),rhsmax_CNRM-CM5_historical(%),rhsmin_CNRM-CM5_historical(%),pr_CNRM-CM5_historical(mm),rsds_CNRM-CM5_historical(Wm-2)
1973-06-18,300.048981,279.821472,73.628014,26.206997,0.000000,314.668762
1973-06-19,298.386139,280.353668,83.573357,32.281929,1.480955,272.790802
1973-06-20,298.504120,278.345184,98.307938,28.273840,2.409035,293.367737
1973-06-21,298.027313,277.754150,87.549812,19.542505,0.398367,312.630066
1973-06-22,298.237152,276.177704,72.193245,20.467285,0.000000,269.139496
1973-06-23,295.234558,276.205109,96.734695,28.868122,0.885290,256.497284
1973-06-24,289.160431,270.243256,87.620552,21.855967,2.320401,294.326813
1973-06-25,291.545898,270.728607,82.856888,23.379547,2.008212,301.929016
1973-06-26,291.739410,274.294281,99.999840,31.601286,3.229218,224.706909
1973-06-27,296.144257,272.448853,99.999207,25.286955,0.000000,312.087311
1973-06-28,299.530792,276.509705,86.599167,24.820480,0.000000,293.928284
1973-06-29,296.398102,279.566742,99.999214,28.091717,9.215312,241.736694
1973-06-30,290.231964,274.908813,80.685669,27.986078,0.600509,306.810120
1973-07-01,291.808105,274.008514,99.999245,31.832438,3.436568,298.255737
1973-07-02,294.121552,277.581726,99.999451,25.858980,2.569295,298.764465
1973-07-03,293.358887,278.162659,78.027420,25.491062,1.599873,271.009003
1973-07-04,298.271515,275.197845,89.980354,25.870476,0.631950,305.825317
1973-07-05,297.644440,276.865082,98.124084,26.993080,3.168553,259.995514
1973-07-06,301.114075,280.502899,99.999969,27.590160,0.000000,286.209290
1973-07-07,299.807495,280.861206,79.383835,29.834057,2.545197,284.672913
1973-07-08,295.514008,278.805511,94.500191,29.933537,0.000000,299.361511
1973-07-09,295.399841,272.075897,97.901543,23.361982,0.000000,324.737061
1973-07-10,299.163788,274.487488,99.843918,22.717125,0.000000,313.525360
1973-07-11,295.851105,278.804352,99.999756,24.499279,0.602350,289.362366
1973-07-12,293.144989,269.652008,82.002472,21.202759,0.000000,321.881531
1973-07-13,298.025085,273.585785,71.610237,20.389956,0.000000,319.415497
1973-07-14,296.144287,275.854462,89.252716,22.208998,0.288325,313.429138
1973-07-15,296.287109,272.826599,98.074654,20.333679,0.000000,319.615784
1973-07-16,298.641052,274.839081,83.514847,19.449360,0.000000,319.090637
1973-07-17,300.954987,276.307465,70.031723,20.000278,0.000000,307.124207
1973-07-18,303.957092,279.418793,69.673912,16.410807,1.972520,300.212769
1973-07-19,304.411774,279.313080,64.783234,14.557409,0.375445,319.989380
1973-07-20,302.455261,278.681152,70.793503,16.117046,0.000000,286.644104
1973-07-21,301.041229,280.837036,97.039230,23.749588,0.866407,280.689636
1973-07-22,302.655731,283.494324,78.166908,20.777233,1.821714,282.765930
1973-07-23,302.355408,281.019135,83.356110,21.194372,1.493798,282.417877
1973-07-24,303.605560,279.282104,65.398949,14.624263,0.000000,310.897430
1973-07-25,302.556213,278.334167,65.498833,16.733356,0.000000,304.654724
1973-07-26,305.703461,278.090240,64.785011,14.998895,0.533515,317.123169
1973-07-27,303.769318,280.710541,51.432137,15.647980,1.703771,219.813889
1973-07-28,301.067657,278.308533,72.469093,17.832458,1.035646,295.000671
1973-07-29,298.272461,279.709045,86.612709,21.654207,1.116695,272.948608
1973-07-30,299.489319,276.786102,99.982620,21.689701,1.871046,260.944305
1973-07-31,298.316132,277.606262,96.890541,23.402706,0.839808,261.107635
1973-08-01,297.969635,276.456085,88.098694,21.894279,0.000000,254.917114
1973-08-02,298.116760,276.131042,85.954895,21.920933,0.000000,266.108398
1973-08-03,296.493134,275.917664,93.972839,22.478140,1.818161,262.513794
1973-08-04,296.529053,274.004639,89.775352,23.870275,0.000000,256.659698
1973-08-05,296.123322,281.202515,78.663055,23.464725,0.802586,209.254791
1973-08-06,292.104736,280.012299,97.621658,30.599775,1.550333,209.151550
1973-08-07,299.025055,273.612335,99.974236,22.349062,0.000000,258.871307
1973-08-08,300.348816,276.337921,89.241203,19.031567,2.267172,253.384933
1973-08-09,298.885162,276.405640,99.958176,20.517715,0.000000,257.659729
1973-08-10,298.417297,277.419006,68.623230,21.416580,0.000000,241.912201
1973-08-11,297.505798,272.459625,99.996117,22.407059,0.000000,260.459412
1973-08-12,299.119354,277.968384,72.087654,19.739616,0.000000,253.772980
1973-08-13,297.490387,274.526794,87.248222,18.107332,0.000000,272.642334
1973-08-14,300.837982,273.485626,82.567543,17.973995,0.000000,270.767609
1973-08-15,302.238525,277.624084,90.403862,18.717670,0.000000,263.043182
1973-08-16,302.535614,278.662262,84.987793,19.692865,0.518907,241.260620
1973-08-17,303.083252,279.251495,82.527344,20.749529,0.000000,248.779785
1973-08-18,301.701935,278.891907,67.828735,21.798323,1.510448,217.428635
1973-08-19,297.575195,280.060486,99.977867,31.364128,13.463573,179.371033
1973-08-20,296.023315,278.420593,99.991455,30.302824,2.554693,207.151291
1973-08-21,296.722534,277.093018,99.973854,24.710922,0.000000,234.318115
1973-08-22,299.543243,275.946533,78.420158,17.951767,0.000000,229.889069
1973-08-23,299.807220,277.386688,70.041466,17.300184,0.586048,260.155029
1973-08-24,299.438721,277.236755,75.563179,15.650542,0.000000,236.936081
1973-08-25,300.806000,276.197235,75.468056,16.344337,0.000000,264.282166
1973-08-26,303.348724,277.742249,53.704433,16.317200,0.000000,238.480820
1973-08-27,303.122711,280.165253,90.777245,20.103640,0.000000,231.761337
1973-08-28,302.178009,283.821747,66.098969,23.072107,0.763780,193.662109
1973-08-29,297.573853,276.301208,87.531578,21.271385,0.325678,235.857391
1973-08-30,294.983917,271.276581,78.417526,19.018637,0.000000,240.700577
1973-08-31,293.913483,271.134308,93.567192,18.649172,0.000000,246.437088
1973-09-01,300.130005,271.118561,78.125343,17.272436,0.000000,249.154617
1973-09-02,302.581848,276.721191,56.348167,12.564625,0.000000,247.506241
1973-09-03,301.254578,278.392181,66.659874,14.344981,0.000000,183.906647
1973-09-04,296.997437,274.979218,95.128418,24.764797,8.945990,128.125748
1973-09-05,285.448059,269.649994,99.979111,35.951935,5.372389,121.288345
1973-09-06,284.486481,269.488220,99.980309,37.066105,4.655259,128.702423
1973-09-07,287.542542,268.931152,99.999084,28.008734,0.000000,206.217056
1973-09-08,293.865875,267.735138,94.741745,23.803053,0.000000,237.273453
1973-09-09,297.053436,270.380890,80.507759,20.782187,0.000000,237.555344
1973-09-10,300.101868,272.809967,68.681526,18.470741,0.000000,236.703201
1973-09-11,299.847412,274.805511,57.349667,15.717014,0.000000,223.673813
1973-09-12,295.908356,273.192505,58.824860,16.811678,0.000000,212.786575
1973-09-13,295.616211,273.161407,56.879902,17.428820,0.000000,161.779617
1973-09-14,292.565704,278.343781,55.172443,22.847458,0.439837,140.328766
1973-09-15,288.212677,272.140198,99.996361,36.992538,8.238340,100.524422
1973-09-16,287.123291,270.062164,99.998688,29.275864,3.061900,184.482498
1973-09-17,293.350616,268.609772,99.908226,24.210627,0.000000,202.173813
1973-09-18,294.747803,270.759613,99.952187,20.981388,0.288376,195.382172
1973-09-19,295.237854,270.683075,85.850937,19.154181,1.023024,212.014893
1973-09-20,295.134155,272.614227,97.998589,22.721367,0.950116,169.733627
1973-09-21,294.295837,274.141479,99.973145,29.316137,0.000000,162.796570
1973-09-22,290.600281,273.145172,99.956917,36.041733,0.947628,134.802444
1973-09-23,290.439941,275.030579,99.979042,38.259060,1.169744,140.431580
1973-09-24,287.224548,275.388733,99.985153,40.150944,1.466761,121.694557
1973-09-25,291.034760,271.918549,99.985588,29.838766,0.000000,164.535583
1973-09-26,294.333588,270.589264,98.349159,23.162018,0.000000,187.265747
1973-09-27,291.148590,270.003357,99.203522,27.839809,0.000000,184.124741
1973-09-28,293.379639,271.521545,99.991920,28.739588,0.000000,181.641556
1973-09-29,294.705994,272.198212,77.887199,17.389931,0.000000,176.858688
1973-09-30,292.897217,273.521088,64.971733,25.006573,0.000000,124.974846
1973-10-01,290.889648,277.074402,79.313324,29.541700,5.513277,117.189468
1973-10-02,287.108398,274.016022,86.683632,35.027470,6.105461,114.222504
1973-10-03,286.062897,271.223602,97.415405,33.313702,0.669625,120.165703
1973-10-04,284.456879,269.882507,82.564247,38.439037,1.654914,116.032860
1973-10-05,285.851532,267.940613,99.993721,36.539059,5.695591,110.927155
1973-10-06,280.614136,268.967468,99.996147,39.717602,2.994991,132.501633
1973-10-07,284.498657,263.060791,99.984428,26.432968,0.000000,183.134445
1973-10-08,283.760864,267.928955,94.630684,31.481857,0.000000,123.231415
1973-10-09,285.678955,266.756927,99.995895,26.466452,0.000000,172.088135
1973-10-10,285.991516,266.488708,87.945343,29.856249,0.000000,159.238449
1973-10-11,288.138916,265.464966,99.985161,24.079924,0.000000,175.535873
1973-10-12,289.938080,266.813324,87.766479,25.264017,0.000000,172.468445
1973-10-13,286.630188,268.889984,99.982605,32.941635,1.309285,121.341698
1973-10-14,284.606415,268.520142,99.994331,44.231647,0.362324,133.293198
1973-10-15,285.084961,266.787781,99.996666,35.848927,0.000000,151.811737
1973-10-16,287.020599,265.392365,99.984108,30.343885,1.115361,152.772491
1973-10-17,282.950256,267.907410,99.982712,37.373917,2.970845,91.187996
1973-10-18,280.493561,264.565277,99.996445,48.099693,7.228889,90.029694
1973-10-19,278.877563,261.088837,99.996361,32.926399,0.000000,152.279297
1973-10-20,277.273560,265.693726,85.966522,40.484390,0.586883,85.940872
1973-10-21,275.662323,261.036285,95.141418,31.263329,0.000000,145.770157
1973-10-22,283.918884,260.931213,69.805466,32.851925,0.000000,144.180344
1973-10-23,286.187256,265.406738,85.590477,39.893513,0.000000,142.293488
1973-10-24,280.316803,265.937714,75.918343,26.436815,0.000000,139.795013
1973-10-25,279.131317,262.090759,88.515808,19.188879,0.000000,146.363388
1973-10-26,280.750061,261.340118,84.611320,28.758730,0.000000,125.015053
1973-10-27,280.854309,267.458252,94.920296,42.363384,0.000000,102.548744
1973-10-28,277.507446,268.082703,99.982056,41.310463,1.363829,92.787308
1973-10-29,272.088745,259.735352,96.357689,38.640327,1.147806,100.362221
1973-10-30,269.840851,254.700089,95.888023,27.183731,0.000000,122.699837
1973-10-31,270.887512,253.743973,99.984665,31.474936,0.000000,125.615768
1973-11-01,277.931610,259.532013,98.570335,40.038383,0.366809,105.590744
1973-11-02,274.944214,265.925018,99.991409,39.877831,0.561232,91.861496
1973-11-03,270.994812,262.065308,99.983284,41.565140,0.290930,75.331078
1973-11-04,269.665161,259.379456,84.675644,32.479160,0.000000,93.448921
1973-11-05,268.908936,257.230896,91.611679,34.454914,0.000000,94.569199
1973-11-06,269.113068,252.284714,99.981827,29.679825,0.000000,123.491798
1973-11-07,269.951202,252.631454,83.985313,31.937723,0.000000,111.798172
1973-11-08,273.666443,253.527679,85.525192,31.825197,0.460810,93.887756
1973-11-09,278.703491,269.095001,99.992500,51.844330,1.872472,92.064529
1973-11-10,278.586273,270.159149,94.544853,52.227467,2.446541,94.327187
1973-11-11,277.092285,266.511322,99.984779,51.472214,5.597118,79.972519
1973-11-12,279.890106,267.869751,99.989822,47.154655,1.473187,84.979286
1973-11-13,280.613037,270.731964,99.997063,61.736534,1.224244,68.707512
1973-11-14,277.492889,266.285980,99.998428,74.684631,3.298670,41.482510
1973-11-15,275.390717,267.256958,99.999603,61.888054,0.678332,73.809616
1973-11-16,277.170380,263.008575,99.999199,51.098804,0.336765,89.818497
1973-11-17,276.311127,260.264679,99.992599,54.208244,0.744180,92.481293
1973-11-18,272.725311,256.422943,99.991562,51.064655,1.363953,82.993286
1973-11-19,271.852692,266.103516,99.991402,60.879791,1.768294,59.519787
1973-11-20,271.816101,258.797852,99.999443,47.664783,0.348363,94.854637
1973-11-21,274.560944,260.505493,99.986389,56.612450,1.033760,54.847012
1973-11-22,271.682678,258.031372,99.999611,54.196602,0.000000,92.164513
1973-11-23,268.111328,251.228317,99.995430,53.028580,0.437307,97.005730
1973-11-24,265.965820,247.872681,99.998077,59.336582,0.000000,94.558678
1973-11-25,264.452118,250.268265,99.996323,55.473148,0.000000,86.755333
1973-11-26,266.494812,245.312271,99.993263,42.197430,0.000000,97.788429
1973-11-27,268.430328,249.293549,83.698921,39.611298,0.000000,95.197006
1973-11-28,268.272736,249.114822,79.989006,40.513309,0.290440,65.161224
1973-11-29,269.220856,252.566757,99.992409,53.805260,0.000000,90.101349
1973-11-30,272.152649,255.016678,95.281303,51.092293,0.000000,87.681709
1973-12-01,274.848114,260.482086,92.344315,45.867477,0.676902,79.451691
1973-12-02,274.513184,262.007568,99.995193,51.213715,0.421786,75.165398
1973-12-03,276.017609,263.452606,99.998001,53.569443,0.000000,80.518753
1973-12-04,274.242615,261.567932,99.993393,62.871159,1.715640,46.305969
1973-12-05,271.095184,259.364044,99.994072,44.974190,2.617955,60.139717
1973-12-06,266.556671,256.913696,94.987022,50.621475,2.566613,48.786781
1973-12-07,272.653992,258.688599,99.996750,57.912292,9.373538,44.441284
1973-12-08,266.921021,254.287628,99.548431,50.664894,1.162057,68.083694
1973-12-09,263.873413,248.729309,99.983032,52.948570,0.343417,68.276840
1973-12-10,266.095093,254.188889,99.991585,59.966183,0.616466,66.811783
1973-12-11,265.744019,256.457825,99.820610,55.364822,0.687619,72.168251
1973-12-12,267.098419,257.347443,99.990494,57.529305,0.419969,69.507378
1973-12-13,266.056549,252.213058,99.991676,64.379784,0.000000,50.807709
1973-12-14,266.077209,254.803040,99.983833,60.764286,0.000000,72.506401
1973-12-15,263.148010,249.778183,99.994690,58.157463,0.000000,81.598106
1973-12-16,263.622467,247.688675,99.990883,51.193230,0.000000,83.390640
1973-12-17,265.278564,248.167053,96.713882,35.594410,0.000000,80.303711
1973-12-18,269.145111,251.441193,74.869019,35.699863,0.000000,61.409363
1973-12-19,268.779663,256.422028,99.988197,56.262417,0.000000,73.521301
1973-12-20,265.177094,250.497009,99.998344,58.326023,0.000000,77.389381
1973-12-21,264.347900,251.648254,99.994156,57.781105,0.000000,76.990417
1973-12-22,263.241302,248.405807,99.992767,48.347599,0.000000,83.445595
1973-12-23,263.841003,246.675385,92.696533,44.280975,0.000000,80.868240
1973-12-24,267.522644,249.897202,96.380302,44.351337,0.000000,80.667519
1973-12-25,267.887024,255.300873,90.205284,48.401779,0.000000,61.080864
1973-12-26,268.572845,255.356003,97.467133,51.653126,0.470506,73.506660
1973-12-27,268.447815,255.410309,99.989380,61.404934,0.000000,72.585945
1973-12-28,264.920837,250.267838,99.998573,55.399841,0.000000,80.462982
1973-12-29,264.570099,248.473389,99.989075,46.288338,0.000000,83.573257
1973-12-30,264.840515,248.983429,91.362617,42.619080,0.000000,81.271332
1973-12-31,267.148895,252.732376,92.713387,50.674068,0.000000,54.911892
1974-01-01,266.498413,253.541061,99.999519,60.479469,0.700660,68.512917
1974-01-02,267.019348,254.914780,99.996262,50.787979,0.907182,74.348267
1974-01-03,270.477692,252.218735,99.991585,58.383972,0.000000,69.763046
1974-01-04,269.058746,257.358398,95.628189,51.034874,2.024146,81.256279
1974-01-05,264.269623,250.526764,99.992416,56.892090,0.000000,85.646706
1974-01-06,272.023102,253.599121,99.997391,98.818970,2.574996,45.587616
1974-01-07,272.558746,259.586029,99.999718,55.714188,0.804595,87.479378
1974-01-08,269.776062,253.237747,99.005959,47.092815,0.000000,90.953255
1974-01-09,271.709869,255.490982,85.622055,45.409492,0.000000,89.850037
1974-01-10,270.952881,254.882675,90.644920,42.608318,0.000000,89.869576
1974-01-11,270.880981,256.140045,86.303024,42.196014,0.000000,90.326820
1974-01-12,272.943695,254.936401,95.967865,40.523899,0.000000,70.749100
1974-01-13,270.618927,258.850220,99.993111,52.187122,0.000000,83.128624
1974-01-14,271.747314,256.831635,99.992508,56.393070,0.000000,87.462257
1974-01-15,273.757996,257.500671,99.997520,50.961529,0.764146,78.902092
1974-01-16,274.973602,260.476410,89.353203,40.784801,0.000000,82.226433
1974-01-17,274.176178,263.120636,99.993973,49.434338,0.389195,90.472664
1974-01-18,276.593811,261.136963,99.991898,54.835381,0.000000,80.610725
1974-01-19,276.078430,260.521362,99.997169,61.662327,0.626167,74.332558
1974-01-20,273.787842,260.520172,99.999413,55.576088,0.908938,87.168671
1974-01-21,270.407349,256.005707,99.999771,53.724743,0.364432,85.637650
1974-01-22,273.524048,258.712769,99.989738,55.266312,0.000000,96.737953
1974-01-23,272.852936,256.881042,99.998421,50.731571,0.467438,106.337982
1974-01-24,272.298187,255.433151,99.995789,45.316978,0.000000,107.974373
1974-01-25,272.266602,254.407043,99.357399,36.121170,0.000000,111.397591
1974-01-26,273.419098,254.725906,96.164627,24.693985,0.000000,108.559586
1974-01-27,274.064484,256.422577,75.250259,28.950939,0.000000,103.622879
1974-01-28,273.536896,259.947266,98.656113,43.205505,0.000000,89.260147
1974-01-29,272.487946,256.066803,99.999054,50.031296,0.000000,109.079285
1974-01-30,273.909821,256.646118,99.998917,44.247169,0.000000,108.509186
1974-01-31,273.226501,254.812149,99.999001,48.238029,0.000000,124.036072
1974-02-01,271.276398,250.960495,99.994377,47.340992,0.000000,122.570671
1974-02-02,261.802429,250.498199,99.995407,40.965065,0.352070,116.261017
1974-02-03,258.632050,238.542801,99.633385,23.120361,0.000000,133.603073
1974-02-04,267.911987,243.570663,81.572556,23.266079,0.000000,121.692955
1974-02-05,270.882507,250.851944,92.721107,41.162491,0.000000,127.943329
1974-02-06,273.878693,258.871643,98.335304,44.936810,0.439403,97.687538
1974-02-07,272.935364,256.660004,99.997040,48.937916,0.282044,106.255943
1974-02-08,271.458496,255.845810,99.988235,42.892456,0.822963,114.248863
1974-02-09,271.833221,253.446991,99.989677,43.397858,0.000000,135.425125
1974-02-10,276.869232,258.166595,93.630768,40.192089,0.000000,131.756638
1974-02-11,275.304413,261.515076,99.990036,40.286434,1.079472,86.440857
1974-02-12,270.534546,255.336319,94.903961,42.232838,0.377998,120.409286
1974-02-13,271.436279,255.874619,95.225754,47.154152,0.000000,136.822296
1974-02-14,275.012726,258.255066,88.217697,50.615547,1.281038,116.988388
1974-02-15,273.154114,258.576263,99.952850,25.113127,0.856215,148.767075
1974-02-16,272.699921,254.841293,71.238487,23.566767,0.759955,128.134399
1974-02-17,272.233490,260.021240,95.329544,25.143822,0.000000,126.963539
1974-02-18,273.304993,252.254227,81.430840,15.019670,0.000000,118.625633
1974-02-19,273.339966,263.376160,90.992348,27.287420,1.242097,118.816170
1974-02-20,272.184998,254.760010,83.960945,29.170242,0.000000,153.973755
1974-02-21,276.983978,261.460205,99.961205,45.072929,1.015679,116.194649
1974-02-22,275.373383,259.440430,99.955971,37.567093,0.915618,118.599976
1974-02-23,272.514130,263.646820,91.081482,22.320293,2.175697,120.976486
1974-02-24,272.186737,253.505203,82.867142,27.876503,0.583203,138.817230
1974-02-25,274.024811,257.575317,93.323608,37.128601,0.000000,151.528641
1974-02-26,275.123169,260.793884,82.150703,33.954239,0.727800,142.351456
1974-02-27,274.320770,256.850647,98.887825,31.816738,0.000000,148.996002
1974-02-28,273.638000,256.706543,99.954376,35.541599,0.303202,172.613983
1974-03-01,274.941833,262.915375,95.380760,30.481865,0.568049,160.321350
1974-03-02,279.177551,262.885162,92.419106,41.544437,1.568799,127.133949
1974-03-03,277.413666,261.150696,99.953308,28.642246,0.663516,173.220642
1974-03-04,274.247833,256.943176,94.037300,36.027458,0.000000,143.621323
1974-03-05,274.206207,260.871063,99.385185,37.741604,0.357083,194.873199
1974-03-06,278.127563,256.579956,89.320480,31.212198,0.000000,197.046127
1974-03-07,279.277863,263.243134,69.480621,33.405823,0.659165,141.863754
1974-03-08,279.447632,261.615723,90.343628,30.510660,0.000000,194.745636
1974-03-09,278.996368,262.578918,76.447853,36.031986,0.000000,183.858612
1974-03-10,279.762726,265.192749,95.216095,38.098656,0.000000,184.102707
1974-03-11,283.109619,271.352142,99.956223,43.766998,3.574831,151.899628
1974-03-12,279.673828,267.413666,99.994743,53.649265,5.483036,119.434914
1974-03-13,275.859558,263.358734,83.300133,41.445854,0.446265,178.856094
1974-03-14,277.280975,253.740494,99.964981,25.092861,0.000000,217.288513
1974-03-15,281.610291,259.099304,63.408749,24.425714,0.000000,221.210464
1974-03-16,281.940247,260.088898,72.007729,27.172031,0.000000,226.559311
1974-03-17,279.277863,259.468628,85.885742,29.400576,0.000000,232.926804
1974-03-18,277.643463,264.290863,94.186752,32.442081,0.281354,210.394470
1974-03-19,278.437622,262.737213,88.362968,39.769119,0.000000,177.221100
1974-03-20,279.617188,264.390350,93.448761,29.967539,2.344491,176.480850
1974-03-21,274.783112,259.761871,82.770073,34.407448,0.519958,176.495621
1974-03-22,272.515472,261.362885,86.961166,40.249428,0.563236,204.089920
1974-03-23,275.087830,256.003571,84.620872,40.518490,0.000000,213.374939
1974-03-24,275.818787,259.967804,95.215294,42.860256,1.106159,128.151489
1974-03-25,276.245758,260.873932,84.534233,44.440598,3.877909,157.356262
1974-03-26,269.889191,259.362732,71.889023,44.253239,1.401910,173.142487
1974-03-27,270.716675,257.414886,76.379272,39.831287,0.757713,217.279297
1974-03-28,274.842896,254.054504,88.140572,37.315521,0.360859,228.000504
1974-03-29,277.047302,266.206024,90.949554,43.175117,0.698428,158.655777
1974-03-30,275.835327,263.080872,87.146225,33.695557,0.000000,221.877579
1974-03-31,275.459442,256.686707,98.901039,27.763256,0.000000,260.951202
1974-04-01,275.499664,254.926208,85.617218,24.540398,0.000000,272.362457
1974-04-02,277.048553,256.604828,80.726151,25.232985,0.000000,270.885864
1974-04-03,278.417328,258.886810,82.724121,32.448391,0.000000,271.691986
1974-04-04,281.088013,261.887054,96.072884,33.595100,0.000000,247.569290
1974-04-05,280.809204,264.390747,84.193802,30.556795,0.000000,213.316849
1974-04-06,279.993073,262.497589,89.791969,23.604876,0.000000,252.592163
1974-04-07,280.118927,260.987549,80.504532,23.164400,0.000000,282.072571
1974-04-08,280.454224,261.482666,70.635941,27.883680,0.000000,273.016968
1974-04-09,279.945099,269.944733,99.943329,32.382339,0.521713,223.549347
1974-04-10,283.053436,266.992065,91.906487,37.590885,3.101710,210.434174
1974-04-11,278.855988,271.635559,82.097183,32.242336,0.313444,256.914795
1974-04-12,279.590271,262.380859,80.838608,29.555035,0.336824,279.537415
1974-04-13,279.820648,269.836639,78.615982,36.238884,3.197738,195.598801
1974-04-14,278.916779,262.106110,83.991646,27.916086,0.000000,294.306946
1974-04-15,284.861237,267.209045,72.208878,23.101263,0.000000,287.504425
1974-04-16,285.605072,268.183044,66.737442,31.216673,0.000000,223.748199
1974-04-17,288.937042,272.640350,74.215744,33.712036,0.000000,243.555527
1974-04-18,284.743530,267.582764,82.625473,37.486046,7.405280,155.888123
1974-04-19,279.955933,265.394165,79.142273,41.011173,6.968627,196.973465
1974-04-20,275.015656,261.354980,84.883430,32.548550,0.000000,272.740845
1974-04-21,277.557922,261.217468,97.777954,35.169605,0.000000,251.925812
1974-04-22,276.901062,265.519653,92.971642,35.839630,0.623547,245.529648
1974-04-23,275.442902,263.465179,99.877029,30.392220,1.330502,257.224518
1974-04-24,277.640961,256.974243,90.573967,25.124041,0.000000,312.016724
1974-04-25,282.051514,268.034821,99.906914,29.492941,0.732244,249.744400
1974-04-26,283.418823,265.450958,77.743156,33.310848,0.000000,240.488785
1974-04-27,281.362061,268.334412,99.999146,32.253941,0.504884,230.066193
1974-04-28,279.237885,261.109222,90.360687,22.195356,0.000000,317.300079
1974-04-29,282.580536,262.380157,71.985359,21.817501,0.000000,318.700134
1974-04-30,286.882843,265.349274,55.405392,24.124493,0.000000,321.242065
1974-05-01,286.593933,266.748291,76.619026,25.045506,0.000000,313.802826
1974-05-02,289.041046,268.961151,69.645325,24.662516,0.000000,302.698181
1974-05-03,286.490662,271.844269,68.497200,28.181057,0.671049,309.415192
1974-05-04,281.552185,276.796265,99.991600,31.222395,6.680043,236.169830
1974-05-05,279.928284,265.513824,79.967896,23.968178,1.766923,286.933777
1974-05-06,281.009583,266.659454,88.623947,26.657402,4.948133,174.093491
1974-05-07,283.745331,272.066132,85.856804,26.129801,3.408460,284.413330
1974-05-08,283.923218,266.812897,96.698578,27.275249,5.855769,179.213638
1974-05-09,284.216736,273.964203,99.984940,35.934319,1.057780,276.920288
1974-05-10,291.402679,268.302765,99.937157,28.216301,0.000000,333.938934
1974-05-11,294.099518,270.458374,89.564026,30.484529,0.000000,325.623779
1974-05-12,286.640686,275.302124,86.080925,36.740002,0.000000,213.177155
1974-05-13,288.042511,276.163879,89.019958,37.593521,1.007926,232.306839
1974-05-14,280.618439,274.478912,71.633499,36.155106,1.756441,225.115906
1974-05-15,281.128418,269.078369,77.537132,24.492085,0.290033,307.512543
1974-05-16,286.946564,265.035797,84.153152,26.399534,0.000000,337.845093
1974-05-17,289.818542,266.775024,68.638359,26.250847,0.000000,330.282623
1974-05-18,289.845734,268.870392,74.615654,29.102152,0.562119,280.324493
1974-05-19,282.517059,271.510406,99.989777,36.789623,1.281322,192.608963
1974-05-20,285.584991,269.733246,99.989655,32.838436,0.000000,300.589539
1974-05-21,284.267944,271.518982,79.879738,35.957100,0.000000,197.770996
1974-05-22,283.258881,275.533325,99.996399,44.030407,4.015574,194.083206
1974-05-23,288.347046,269.257202,99.999878,30.259377,3.078356,308.620667
1974-05-24,286.944916,274.387939,99.656715,33.980148,4.129577,215.050232
1974-05-25,286.511353,272.164368,99.993820,33.041950,12.109405,228.812683
1974-05-26,281.388214,271.507782,89.789658,26.525587,1.323207,256.695129
1974-05-27,280.328339,266.009857,80.620766,25.299604,0.000000,284.051086
1974-05-28,283.824158,268.421265,77.691132,24.267130,0.000000,328.501038
1974-05-29,290.564606,268.034210,73.352386,24.439899,0.382369,341.369110
1974-05-30,287.834137,272.743439,64.488632,25.684029,0.413696,280.426666
1974-05-31,288.679413,265.775818,74.361237,28.668539,0.000000,331.492859
1974-06-01,287.764648,271.329376,96.708237,32.159554,0.708366,256.318787
1974-06-02,286.627258,277.492432,86.061829,35.561016,2.867664,310.289368
1974-06-03,283.504211,270.155853,99.999832,38.423717,16.005814,211.834366
1974-06-04,286.243011,273.118347,99.999413,40.724789,17.270201,228.034698
1974-06-05,284.434235,269.635193,99.999306,32.879269,0.000000,317.006348
1974-06-06,288.840454,268.690247,80.701096,31.229357,0.000000,325.871704
1974-06-07,286.876923,274.028992,85.309540,38.799770,4.739979,257.755890
1974-06-08,289.160553,272.637634,96.057228,30.036724,4.645184,307.304321
1974-06-09,287.310516,272.748230,77.625175,32.508904,3.940009,257.237732
