#Variables:
#tasmax_CNRM-CM5_historical(K):Daily Maximum Near-Surface Air Temperature
#tasmin_CNRM-CM5_historical(K):Daily Minimum Near-Surface Air Temperature
#rhsmax_CNRM-CM5_historical(%):Surface Daily Maximum Relative Humidity
#rhsmin_CNRM-CM5_historical(%):Surface Daily Minimum Relative Humidity
#pr_CNRM-CM5_historical(mm):Precipitation
#rsds_CNRM-CM5_historical(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 44.3961 Latitude, -110.9391 Longitude (closest value to Latitude:44.405621, Longitude:-110.9203023) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_rhsmax_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_rhsmin_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_rsds_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
""
yyyy-mm-dd,tasmax_CNRM-CM5_historical(K),tasmin_CNRM-CM5_historical(K),rhsmax_CNRM-CM5_historical(%),rhsmin_CNRM-CM5_historical(%),pr_CNRM-CM5_historical(mm),rsds_CNRM-CM5_historical(Wm-2)
1973-06-09,284.072052,271.215424,90.201408,44.442730,9.967421,308.000732
1973-06-10,285.930389,272.164764,99.982574,36.375755,0.000000,335.843536
1973-06-11,290.173553,271.355499,71.720894,30.296543,0.000000,347.334839
1973-06-12,291.010834,275.814056,66.209244,34.031452,0.000000,337.662842
1973-06-13,291.322968,277.884399,78.791946,37.479496,0.471684,336.153137
1973-06-14,292.534088,277.680573,68.184349,29.709698,0.000000,340.766815
1973-06-15,294.056824,276.209900,53.717323,27.359644,0.000000,333.698059
1973-06-16,293.154602,276.101746,61.576073,29.614285,0.000000,331.863129
1973-06-17,296.232697,276.880524,57.328995,27.351627,0.666362,336.018982
1973-06-18,294.874512,280.766235,49.884605,28.040009,0.000000,330.386200
1973-06-19,293.446503,281.502014,52.893063,34.580486,2.394320,293.468048
1973-06-20,292.585571,279.574615,63.355579,28.913351,3.550420,322.349335
1973-06-21,291.479370,278.940674,57.106098,21.123627,0.510641,322.947693
1973-06-22,292.186096,277.318359,46.913200,21.748693,0.000000,300.616730
1973-06-23,288.870575,275.795258,67.505386,28.519777,1.349566,307.956940
1973-06-24,283.855591,269.817230,55.690853,26.908478,1.146914,328.386871
1973-06-25,286.052399,270.139343,55.989662,27.945896,3.834811,308.505493
1973-06-26,285.638367,274.077423,93.577644,33.613537,1.604927,288.954529
1973-06-27,291.483032,272.406921,68.932373,27.455790,0.000000,335.925201
1973-06-28,294.147278,276.092346,61.160343,25.107738,0.526006,318.524170
1973-06-29,290.385681,279.361572,73.474854,29.432768,9.368844,283.472931
1973-06-30,286.884430,271.720123,70.480034,31.898985,1.799558,335.030304
1973-07-01,288.483337,272.602417,90.065430,34.612724,8.169943,336.827759
1973-07-02,288.011505,275.468353,92.228958,31.086283,3.896297,337.697968
1973-07-03,288.322754,274.858337,63.980202,29.885809,10.354995,301.953644
1973-07-04,293.146484,274.923309,72.162422,30.170979,3.132832,325.055908
1973-07-05,292.399292,276.907776,64.697983,31.249443,5.507493,283.249451
1973-07-06,295.163116,279.385040,87.996353,28.818512,0.558812,312.979523
1973-07-07,294.008331,281.040741,47.161037,32.208954,5.096135,296.366486
1973-07-08,289.130035,278.962921,63.072075,32.363041,0.366089,303.138184
1973-07-09,290.683075,273.359711,66.421318,26.316196,0.000000,337.373260
1973-07-10,294.212860,276.741425,72.451744,25.723965,0.293919,328.394104
1973-07-11,291.529358,278.806641,78.689346,25.305847,2.713231,314.757416
1973-07-12,288.058624,271.266998,55.594154,24.907429,0.000000,338.751862
1973-07-13,292.407837,274.623596,48.611145,24.450312,0.000000,329.283173
1973-07-14,291.948853,275.367523,60.056953,24.036877,0.000000,327.800720
1973-07-15,291.277649,274.333710,68.165184,24.379568,0.000000,338.793396
1973-07-16,292.955261,277.116516,63.238720,24.712198,0.000000,337.135040
1973-07-17,294.619690,279.167480,47.993328,25.606209,0.000000,315.543701
1973-07-18,297.104279,281.813751,50.043556,21.595396,7.449079,321.534515
1973-07-19,297.622131,281.531799,42.107758,20.794140,0.493416,336.406708
1973-07-20,296.486938,280.240723,44.104618,20.244717,0.000000,313.858093
1973-07-21,295.496948,282.058319,68.999840,26.716127,0.830670,297.984863
1973-07-22,297.305176,284.422455,57.411819,24.786289,1.739995,300.966461
1973-07-23,296.294128,283.111938,49.672989,22.936897,4.752939,288.518097
1973-07-24,297.093201,280.844666,33.765469,18.578959,0.368082,332.286407
1973-07-25,297.240570,279.684540,42.120960,18.247334,0.000000,326.463715
1973-07-26,299.329620,280.052917,37.037220,15.783124,0.767557,327.692505
1973-07-27,297.524597,283.371857,30.877411,15.577177,3.493528,214.545715
1973-07-28,294.570923,279.293823,45.152954,17.508947,0.595628,293.263275
1973-07-29,293.224213,279.322510,64.937172,22.679388,1.005399,285.376923
1973-07-30,293.549194,277.807281,72.457710,24.273264,4.004554,282.721436
1973-07-31,292.916260,277.864349,83.140503,24.607063,2.385623,286.878265
1973-08-01,292.781921,277.872742,76.004639,23.894894,0.833840,276.051239
1973-08-02,292.444611,277.176880,69.634132,24.403418,0.857854,291.335205
1973-08-03,291.423126,276.466095,77.608231,25.811180,1.962056,276.732208
1973-08-04,291.410980,274.823059,74.150414,25.187721,0.295274,283.917877
1973-08-05,292.724182,282.079071,44.875313,26.720602,0.000000,246.992569
1973-08-06,289.590576,279.179871,77.428978,31.999767,1.007995,247.490158
1973-08-07,293.468384,275.361420,83.603340,25.034290,0.000000,273.805634
1973-08-08,294.198212,278.302490,50.044476,20.757011,1.199879,275.508667
1973-08-09,293.248230,277.321533,61.097553,21.451153,0.494659,269.950897
1973-08-10,292.327240,278.694946,41.284534,23.524231,0.286994,268.257263
1973-08-11,291.636780,274.570679,78.521965,24.579844,0.931019,268.400421
1973-08-12,293.674683,279.164490,51.835979,21.507204,0.000000,264.466461
1973-08-13,291.551910,275.763580,69.519432,22.995598,0.558141,290.677948
1973-08-14,294.825500,276.188690,57.297161,23.548174,0.000000,277.125031
1973-08-15,296.081451,280.215515,56.782982,21.973566,0.000000,278.411896
1973-08-16,296.391846,280.921173,67.382660,25.317949,0.334497,263.511444
1973-08-17,296.394073,281.211945,66.276108,25.145269,1.012198,252.162079
1973-08-18,294.040863,281.953125,52.114029,26.310694,5.604184,201.542389
1973-08-19,292.328369,281.565887,99.993599,41.605190,16.273043,176.526047
1973-08-20,289.811859,278.751831,99.998062,41.635612,8.977895,205.736160
1973-08-21,289.746399,276.809448,99.999702,35.393120,3.219280,252.403427
1973-08-22,291.938446,277.914307,63.974941,27.716326,0.685505,223.594101
1973-08-23,292.567963,278.462860,47.804684,23.874462,1.424077,268.399292
1973-08-24,291.659058,279.156616,60.752747,26.050533,1.507158,236.987717
1973-08-25,293.680664,277.761749,56.997643,21.848579,0.000000,274.471100
1973-08-26,295.923462,279.690216,43.717049,21.839523,0.000000,227.535706
1973-08-27,296.577454,280.925659,72.449081,29.236963,0.572791,250.376480
1973-08-28,295.759094,285.394714,47.152435,31.221062,1.586725,209.956833
1973-08-29,290.446381,276.516876,73.380203,27.094648,0.746339,256.749664
1973-08-30,288.892914,272.869843,51.878391,23.377361,0.000000,253.935760
1973-08-31,288.084442,271.741272,62.485394,23.584372,0.000000,257.672150
1973-09-01,293.636414,273.590607,50.941326,19.131104,0.000000,260.052460
1973-09-02,295.538849,279.136017,37.042553,16.477608,0.000000,257.210571
1973-09-03,294.140625,280.084167,46.016251,17.322672,0.393852,182.664490
1973-09-04,290.102081,278.705261,67.012299,25.956541,12.679280,154.473038
1973-09-05,277.966553,271.423615,99.982903,49.548626,12.325399,116.039406
1973-09-06,277.841064,270.729370,99.994301,51.738491,8.965255,138.706238
1973-09-07,282.564209,268.483612,93.133446,36.633179,0.672543,226.413559
1973-09-08,288.804382,270.318115,64.029671,27.352812,0.000000,244.020081
1973-09-09,290.697144,272.929718,55.438828,25.316088,0.000000,244.403488
1973-09-10,293.114288,275.581909,52.811207,21.405458,0.000000,239.096313
1973-09-11,292.623108,275.676025,37.582748,17.677389,0.000000,232.167267
1973-09-12,290.004822,273.808594,41.828854,18.586565,0.000000,227.150543
1973-09-13,289.446350,274.484833,38.773048,18.014540,0.000000,165.366959
1973-09-14,286.622986,279.772583,42.640247,22.677864,3.247397,138.982315
1973-09-15,281.360321,273.301025,91.950722,47.060574,9.975829,136.984940
1973-09-16,281.148346,270.177582,99.980324,36.480118,2.178410,190.345718
1973-09-17,286.787506,270.089539,74.712959,29.666756,0.000000,205.382919
1973-09-18,288.479858,271.496521,72.662933,25.660479,1.139270,204.154266
1973-09-19,288.762299,271.740356,57.340778,23.932882,1.399333,214.243317
1973-09-20,288.792725,273.927979,72.052139,26.344091,2.314839,178.426331
1973-09-21,288.000946,274.436035,82.443123,33.143620,0.322251,173.147766
1973-09-22,284.565521,274.124786,80.723892,34.577744,1.550521,137.232880
1973-09-23,281.942719,273.631561,99.965019,53.241215,1.766733,127.081062
1973-09-24,280.044525,273.716980,99.951660,54.706875,1.856032,118.610161
1973-09-25,284.525604,272.988007,99.973763,39.040501,0.509846,159.893845
1973-09-26,287.090973,271.055847,81.299156,34.120392,0.302188,191.905304
1973-09-27,285.083710,270.671539,72.562363,34.440716,0.579748,195.395813
1973-09-28,287.002869,271.740662,79.368217,35.498699,0.000000,188.060730
1973-09-29,287.135437,274.521423,50.192894,22.542967,0.000000,185.928101
1973-09-30,287.262604,275.136047,42.111614,27.075876,0.000000,135.763351
1973-10-01,284.104279,278.362732,55.248249,32.775032,5.452714,126.344330
1973-10-02,280.603455,274.263336,56.834217,42.942875,12.453059,122.710754
1973-10-03,277.977020,271.087646,69.659195,41.463882,18.748346,130.984344
1973-10-04,276.534485,269.714081,68.589989,46.933720,4.905839,119.703903
1973-10-05,277.145905,268.298950,99.986069,45.383175,12.680104,128.741669
1973-10-06,275.169952,266.817322,92.942917,40.182785,1.775538,140.851715
1973-10-07,277.862091,264.517975,76.750877,31.367718,0.000000,182.946472
1973-10-08,278.003479,267.609619,64.606995,37.910973,0.000000,146.864914
1973-10-09,279.191681,267.960785,97.614418,30.274515,0.000000,171.874847
1973-10-10,280.238007,266.427338,62.920116,31.414206,0.000000,174.671326
1973-10-11,282.367279,265.880432,85.481018,33.315208,0.000000,176.587265
1973-10-12,283.735107,268.303619,67.977562,33.907539,0.000000,171.955109
1973-10-13,279.699432,270.658691,82.703766,40.802456,5.262770,117.617966
1973-10-14,279.227631,269.129120,99.954445,48.854633,2.543867,138.932220
1973-10-15,279.313721,267.680756,99.887566,42.384705,0.888382,160.370193
1973-10-16,280.780701,266.408966,88.096886,40.981426,0.973813,150.222488
1973-10-17,275.631683,268.767944,75.758896,45.655109,2.354236,93.158928
1973-10-18,275.162659,263.506104,99.839890,55.825733,7.250270,100.873596
1973-10-19,272.106445,260.710846,94.393402,42.350792,0.940802,157.510681
1973-10-20,271.428558,265.350586,59.892494,46.473377,0.000000,100.623627
1973-10-21,269.797516,261.616791,75.775856,39.108734,0.000000,149.667664
1973-10-22,278.430847,261.870392,49.945881,35.347298,0.000000,144.455627
1973-10-23,280.260712,266.485199,61.094482,39.039333,0.000000,144.638977
1973-10-24,275.826080,267.073395,59.308720,28.478134,0.000000,140.824188
1973-10-25,273.909882,261.859467,67.730621,27.418459,0.000000,142.009109
1973-10-26,275.475220,262.236328,63.172295,36.199982,0.000000,134.965302
1973-10-27,276.493011,267.332031,73.199677,47.124195,0.000000,97.103088
1973-10-28,274.719604,269.591095,70.345345,43.946503,1.152761,105.145248
1973-10-29,269.312317,259.676971,73.074013,36.277931,0.921254,115.478523
1973-10-30,264.735870,255.802017,72.959846,32.869411,0.000000,128.749054
1973-10-31,267.174347,255.646469,71.038918,36.207100,0.367908,123.698357
1973-11-01,275.786041,262.272797,72.144691,43.520611,1.347291,101.962944
1973-11-02,272.145508,267.677032,97.114784,54.278591,0.923171,90.379021
1973-11-03,268.915192,266.298431,94.552208,48.306995,2.941151,79.598602
1973-11-04,265.300659,260.639313,72.080284,37.355591,2.294122,97.447060
1973-11-05,264.720306,258.502502,76.186897,40.187355,0.646698,97.694794
1973-11-06,265.463593,253.183060,73.503113,36.137703,0.916523,123.731766
1973-11-07,266.341309,253.616974,70.309105,34.908916,0.000000,116.171135
1973-11-08,268.119385,257.365204,75.145882,40.660160,2.414790,86.457649
1973-11-09,275.030457,269.627258,96.599419,68.900650,12.667150,81.987762
1973-11-10,273.931488,270.437317,90.614693,65.167213,14.718977,87.634888
1973-11-11,272.452301,267.051880,97.985191,64.689682,26.114470,68.885269
1973-11-12,275.135193,269.184265,99.999367,62.664227,11.985287,79.887283
1973-11-13,274.517365,269.138611,99.999901,71.801842,12.117682,68.900223
1973-11-14,272.327148,265.179535,99.999908,83.819267,8.920921,50.097160
1973-11-15,272.407410,268.461456,99.998970,67.755943,1.751267,83.882706
1973-11-16,272.818848,262.120789,99.631958,56.436848,3.957368,90.409973
1973-11-17,271.104156,263.121582,87.161247,55.766262,6.361825,84.584099
1973-11-18,267.209351,256.414764,99.999168,60.550766,9.272732,70.099159
1973-11-19,268.035156,266.524933,96.363396,69.298508,6.407288,66.190292
1973-11-20,266.471161,257.371033,99.999863,59.674477,3.729858,96.350136
1973-11-21,270.898773,260.981720,99.998985,66.647156,10.913472,60.449074
1973-11-22,266.740051,255.551224,99.999352,65.307915,0.359160,91.226952
1973-11-23,264.083893,252.451691,99.998924,61.923786,1.966949,97.305840
1973-11-24,262.330872,248.334488,99.999275,58.720814,1.040324,96.445320
1973-11-25,262.379364,251.513367,93.998459,57.155529,0.341071,92.135063
1973-11-26,262.607056,245.398483,88.304222,43.916649,0.000000,95.875092
1973-11-27,264.136658,248.967651,69.853249,43.518536,2.835518,96.655899
1973-11-28,264.206268,252.504700,69.477165,43.128357,0.000000,66.155769
1973-11-29,265.982269,253.465576,98.749001,60.310169,0.346040,91.572891
1973-11-30,268.164886,256.048157,99.998421,56.124340,0.000000,90.705498
1973-12-01,270.767365,260.689941,84.524033,44.112362,0.973410,83.767143
1973-12-02,271.803894,266.642853,99.998405,60.533146,6.239585,73.685539
1973-12-03,271.553070,266.495300,99.999641,62.370956,4.143239,81.827362
1973-12-04,268.642426,260.311096,88.657272,69.453506,15.674119,46.414677
1973-12-05,268.419403,256.740875,85.923103,44.632095,9.424693,70.164093
1973-12-06,262.152435,256.132294,86.507217,60.521400,8.660129,48.535545
1973-12-07,268.270874,259.727112,99.998848,59.688843,33.904243,48.992294
1973-12-08,262.965820,253.610138,86.751122,59.905056,3.004810,74.668381
1973-12-09,259.844513,250.690414,84.936981,64.547943,5.802727,64.280579
1973-12-10,262.497284,257.890717,81.516655,69.578438,7.520508,58.618080
1973-12-11,262.699738,257.976013,89.942497,62.948860,3.586518,75.508980
1973-12-12,263.644958,258.847809,76.038063,59.642162,1.082807,73.092125
1973-12-13,263.672638,255.107224,93.115990,68.934586,2.113113,56.382347
1973-12-14,264.212006,256.768158,97.815979,61.893917,0.700556,77.596153
1973-12-15,260.090851,251.021866,94.534790,58.141388,0.630164,84.378311
1973-12-16,260.722473,249.504547,88.240791,48.490341,1.232876,85.749260
1973-12-17,263.665558,251.840225,64.711411,31.463104,0.370816,82.541710
1973-12-18,266.152374,255.600723,58.793579,35.625706,0.000000,66.698578
1973-12-19,265.720673,261.528046,79.330666,60.035542,1.626822,75.442482
1973-12-20,263.135986,253.701828,90.698486,56.374290,0.623157,76.933441
1973-12-21,262.504639,254.273636,82.939644,53.106667,2.018740,82.063293
1973-12-22,261.039886,250.427444,87.919212,49.845806,0.000000,85.457497
1973-12-23,260.720398,248.627884,74.669357,45.734566,0.000000,83.178978
1973-12-24,263.723633,251.106400,72.587402,45.270947,0.371204,83.685097
1973-12-25,265.138580,256.123596,64.688057,47.241684,0.000000,71.266594
1973-12-26,264.242096,254.934967,79.893677,53.662460,0.661750,77.239517
1973-12-27,264.983002,256.430542,84.439377,57.244576,0.000000,79.862350
1973-12-28,262.839020,251.636749,91.932480,55.029438,0.000000,86.791504
1973-12-29,261.793243,249.046097,80.786140,48.520794,0.000000,88.354820
1973-12-30,262.700195,250.834595,71.903496,39.508823,0.636397,84.166290
1973-12-31,263.964447,254.632721,70.665489,46.296818,1.284228,60.809296
1974-01-01,263.186096,254.754868,90.680817,62.612778,1.377377,71.655846
1974-01-02,264.728607,256.521362,83.907837,56.671032,1.981195,83.127373
1974-01-03,267.045105,254.285995,83.119080,64.680984,1.422693,72.876389
1974-01-04,266.424255,260.005127,74.040428,52.422455,6.494761,82.476433
1974-01-05,264.062988,257.379669,91.721107,56.970341,2.139474,84.651985
1974-01-06,268.360260,258.404633,99.970177,97.402771,9.353292,50.884918
1974-01-07,270.710876,262.706879,89.559685,53.447895,2.283163,91.834427
1974-01-08,268.113800,256.722321,76.172302,48.522240,0.000000,94.398621
1974-01-09,270.110779,259.221527,67.715561,44.757103,0.000000,93.662758
1974-01-10,269.160919,257.342224,68.930573,39.094574,0.000000,92.701782
1974-01-11,269.644897,258.570587,67.264992,36.137642,0.000000,95.226006
1974-01-12,270.349182,258.123932,68.208443,32.982880,0.000000,76.545448
1974-01-13,267.364929,262.148529,74.998543,55.308537,0.000000,82.988464
1974-01-14,269.119904,260.998352,72.531113,59.588364,3.206523,91.087814
1974-01-15,270.221710,260.051727,89.568382,56.887466,4.169865,87.775581
1974-01-16,271.420715,262.059998,69.246353,43.525200,4.326313,92.810997
1974-01-17,270.646698,265.290558,89.893600,50.950951,3.457975,90.387108
1974-01-18,272.674835,264.397522,80.900429,57.620262,2.488678,88.024643
1974-01-19,272.892303,263.865540,91.312698,63.887638,3.145648,80.307388
1974-01-20,270.231445,262.416260,94.690140,55.539635,1.462312,94.857254
1974-01-21,267.383972,257.876465,89.465294,50.880646,0.000000,101.263680
1974-01-22,269.967194,259.575470,91.722008,56.679913,0.466502,105.699043
1974-01-23,270.298676,259.779144,93.196770,50.609318,0.000000,107.570847
1974-01-24,270.389801,257.821198,82.867195,44.324215,0.000000,112.161964
1974-01-25,270.235382,256.315887,74.998283,38.093472,0.000000,115.308472
1974-01-26,270.848999,256.617035,67.891655,23.132593,0.000000,113.559937
1974-01-27,271.335724,258.406830,62.353340,24.403841,0.000000,107.930641
1974-01-28,271.171967,261.174103,65.358177,41.124367,0.281243,105.964127
1974-01-29,269.879761,256.692505,87.797302,46.439529,0.000000,115.515831
1974-01-30,271.147644,256.551483,99.990555,45.845070,0.000000,116.235825
1974-01-31,270.073853,254.386154,83.634468,49.634762,0.000000,130.152054
1974-02-01,268.316986,253.763977,87.165421,46.442425,0.769551,129.795029
1974-02-02,262.145172,252.127060,85.925987,36.440628,3.629520,127.274200
1974-02-03,255.961945,239.378616,69.404541,17.366495,0.000000,134.259552
1974-02-04,264.288452,245.590195,60.876305,21.061266,0.000000,129.860458
1974-02-05,267.738129,252.725876,72.272270,36.320366,1.762105,134.731400
1974-02-06,271.451477,263.063629,79.252014,46.748444,4.801306,106.863182
1974-02-07,269.663605,255.721405,89.022835,48.920265,3.679518,126.241653
1974-02-08,268.659821,254.185715,85.930084,38.830517,1.627049,126.627075
1974-02-09,268.928497,253.881195,84.597610,40.754467,1.293880,136.716278
1974-02-10,272.172211,259.861603,77.650749,39.346226,0.405347,136.884293
1974-02-11,270.235077,264.204468,72.676140,39.719624,13.115499,86.928932
1974-02-12,267.597168,255.932587,83.108742,43.581421,4.296455,128.899216
1974-02-13,268.196014,257.817383,72.912529,51.216236,2.074508,141.686630
1974-02-14,270.196381,260.181458,73.836868,54.794895,9.151468,101.909836
1974-02-15,269.946136,261.169769,83.724785,19.509434,3.198945,158.748734
1974-02-16,269.149597,257.239014,57.359398,25.398502,3.044664,124.755180
1974-02-17,267.954895,262.796722,72.804810,25.930241,1.386497,136.747177
1974-02-18,269.444244,254.130905,66.322113,16.776514,2.502640,116.984322
1974-02-19,269.702362,265.643036,85.099266,25.932398,14.636069,120.938629
1974-02-20,267.819183,256.117584,71.210991,35.739838,9.942452,150.720062
1974-02-21,272.480927,261.443268,70.117134,47.117176,16.403234,109.129059
1974-02-22,271.897278,261.864166,94.111610,41.661118,8.849433,122.681885
1974-02-23,269.267792,263.421844,87.268646,22.838175,11.048526,143.590973
1974-02-24,269.260742,256.328766,64.243469,29.575258,5.936044,134.274796
1974-02-25,269.786041,259.919708,69.135307,40.363262,4.610258,154.877838
1974-02-26,271.277618,265.140869,69.903954,38.509033,9.559484,129.409164
1974-02-27,270.541321,257.603149,87.014526,37.169949,2.423052,155.453293
1974-02-28,269.838013,256.941833,87.098099,41.547295,3.661275,180.636658
1974-03-01,270.812683,264.453430,78.476486,37.836040,6.830014,155.856735
1974-03-02,275.939270,264.201019,88.505188,45.208443,10.363226,134.652939
1974-03-03,273.231659,261.693817,90.041000,29.639889,3.122716,184.543747
1974-03-04,271.605621,258.075592,75.561462,34.360142,1.070744,172.795761
1974-03-05,271.538361,260.874878,81.255737,38.625092,0.000000,201.682053
1974-03-06,274.007233,256.943634,72.960892,31.111593,2.042662,201.288376
1974-03-07,274.783661,262.343140,52.989681,32.553261,0.529305,164.504578
1974-03-08,275.815002,261.202332,75.190964,30.100052,0.000000,195.132706
1974-03-09,275.430328,260.971100,72.490158,39.459408,1.729313,168.504074
1974-03-10,275.715790,265.282013,96.441582,46.109615,0.811624,179.735718
1974-03-11,276.980652,268.672760,95.425529,52.484024,18.131718,135.322662
1974-03-12,277.314972,270.333344,98.871048,58.616783,12.278690,125.179626
1974-03-13,273.796112,262.754608,68.932365,45.199970,2.783199,190.919769
1974-03-14,272.617188,253.313248,75.880524,23.187599,0.000000,218.006607
1974-03-15,276.828613,256.893433,51.630486,22.188393,0.000000,219.033188
1974-03-16,277.280548,259.062592,62.824635,23.257601,0.286492,225.038956
1974-03-17,275.086792,256.960327,72.965691,26.467661,0.496543,235.394775
1974-03-18,273.355896,263.003418,88.393112,34.816605,0.000000,213.270676
1974-03-19,273.545959,260.125824,75.624474,40.783279,0.000000,213.498642
1974-03-20,273.053131,266.286774,85.808144,27.731428,3.872846,183.550842
1974-03-21,270.513733,256.604095,75.969971,34.732079,2.248875,183.393402
1974-03-22,268.402222,261.272308,62.594215,41.363922,1.644088,195.738663
1974-03-23,272.502930,260.612030,64.304291,40.462532,1.466463,194.066620
1974-03-24,275.104553,264.321106,97.695938,47.017109,15.951732,117.362656
1974-03-25,274.058777,264.352570,66.957092,47.148521,16.571232,159.082855
1974-03-26,268.514771,259.453033,62.467758,44.335129,4.710748,175.183884
1974-03-27,267.798615,259.532532,63.813015,39.356247,0.000000,216.164764
1974-03-28,271.864899,256.954956,74.656944,41.382603,2.488479,217.896561
1974-03-29,273.689850,266.646057,81.034889,42.471027,5.020089,172.719650
1974-03-30,271.661316,259.592377,83.747574,35.861671,0.782615,225.985779
1974-03-31,271.455139,254.832077,88.000114,27.305439,0.000000,262.519684
1974-04-01,271.379974,255.814651,77.143929,25.446508,0.512206,266.912476
1974-04-02,272.486053,257.341827,79.708893,24.088367,0.326169,274.784027
1974-04-03,275.201447,260.832794,77.456520,30.873817,0.871806,260.497803
1974-04-04,277.610687,261.095886,90.195656,35.164845,2.085313,243.965622
1974-04-05,276.324890,261.483032,85.157677,34.211201,1.856277,199.823944
1974-04-06,275.657318,260.113770,79.622543,26.219095,1.525265,255.172516
1974-04-07,275.700806,259.650604,71.239693,22.809978,0.000000,277.117371
1974-04-08,276.187561,261.118835,64.317154,29.853157,0.000000,272.269867
1974-04-09,276.489075,271.007233,94.779419,35.915215,3.828209,222.544327
1974-04-10,278.451233,268.671051,80.893646,41.638229,13.075940,206.866364
1974-04-11,275.222229,269.542999,75.044991,34.752388,5.335229,261.515381
1974-04-12,274.900330,261.461884,77.872787,33.726215,0.601941,287.590454
1974-04-13,275.677856,267.661804,72.461128,35.331532,7.710201,204.843246
1974-04-14,274.648071,259.636566,85.369507,33.109024,0.000000,302.082581
1974-04-15,279.469086,264.861694,63.176880,27.205500,0.000000,294.626984
1974-04-16,282.604095,267.212280,53.611820,33.487896,0.462425,272.288605
1974-04-17,282.616760,268.799713,54.542427,36.876598,5.595534,236.688232
1974-04-18,280.465424,264.762543,68.319595,43.496990,23.230711,165.886108
1974-04-19,272.644775,265.976562,66.967476,45.208496,8.971989,213.499222
1974-04-20,270.570770,262.404541,66.884453,41.493084,0.000000,265.688416
1974-04-21,273.944763,263.497375,76.682724,43.540234,0.394655,246.251236
1974-04-22,273.508484,267.615509,82.250183,39.448715,5.488878,255.782074
1974-04-23,271.280792,261.613586,93.114609,37.541607,1.469066,255.219269
1974-04-24,272.495941,256.612549,79.673714,27.963350,0.000000,314.019745
1974-04-25,276.401642,264.516937,94.318001,31.941862,5.851505,243.648819
1974-04-26,279.106049,263.244019,71.986824,33.574169,0.386374,264.719788
1974-04-27,276.211700,269.177490,99.940636,39.344090,3.510478,259.386749
1974-04-28,274.608612,259.728943,87.109306,23.011520,0.000000,331.782562
1974-04-29,278.079407,260.295685,60.848606,21.139177,0.000000,346.397614
1974-04-30,281.958008,263.924896,45.630852,23.206173,0.000000,330.569519
1974-05-01,281.121582,265.956451,62.533024,26.664162,0.000000,343.590576
1974-05-02,283.113251,268.830933,59.548244,27.397535,0.000000,336.242676
1974-05-03,280.437714,272.214966,54.860821,34.668480,5.372210,295.651123
1974-05-04,278.323334,273.046936,99.980461,40.102573,22.104004,242.281281
1974-05-05,274.432892,264.154449,73.611847,29.927755,7.859212,282.451569
1974-05-06,276.119263,266.750458,95.019386,36.087090,11.080707,215.802338
1974-05-07,277.752930,270.364258,73.623466,33.103123,5.959683,335.866425
1974-05-08,276.816986,268.073181,73.710503,36.771233,12.179498,218.816910
1974-05-09,279.714264,269.309357,99.997238,40.301117,0.968404,304.329498
1974-05-10,286.396698,269.061005,92.986244,34.309696,0.000000,352.171570
1974-05-11,288.615265,271.670685,79.048630,38.863773,0.000000,354.388763
1974-05-12,282.502289,274.975464,85.278305,46.265217,1.328548,256.759827
1974-05-13,279.417084,274.370117,93.262207,55.612911,7.362686,220.742950
1974-05-14,276.637878,272.977264,81.515190,52.385830,4.383212,206.174545
1974-05-15,276.111816,271.354370,64.359100,34.719059,0.399730,330.060425
1974-05-16,280.130249,265.241882,82.436119,36.969273,0.000000,362.775726
1974-05-17,283.054749,265.737610,78.739670,35.609161,0.000000,365.676300
1974-05-18,282.908875,268.706543,74.290039,39.542515,0.751999,278.271027
1974-05-19,277.214020,272.427399,99.982727,49.235867,0.996882,237.453598
1974-05-20,279.750854,267.603485,95.314827,39.550243,0.968414,311.589508
1974-05-21,277.893524,271.659851,73.386864,44.950588,0.295905,217.159424
1974-05-22,278.017609,272.446625,99.996078,54.454899,5.473750,235.812531
1974-05-23,282.424622,268.135925,92.127342,38.624020,11.420788,326.534882
1974-05-24,279.842560,273.995544,96.757812,44.731792,12.094244,222.439407
1974-05-25,279.465393,270.619781,99.980484,43.660740,25.560841,243.730316
1974-05-26,274.602173,270.261871,82.076836,32.836212,1.575449,266.157288
1974-05-27,274.362701,264.993805,68.283958,34.729733,0.000000,305.256439
1974-05-28,277.517853,267.363739,62.735054,31.539297,0.350676,358.955811
1974-05-29,284.822571,266.824249,65.903389,28.387251,0.000000,374.717987
1974-05-30,281.054291,273.900330,46.800632,32.956524,0.000000,320.751373
1974-05-31,283.330811,265.359619,57.816925,33.569389,0.000000,344.799591
