#Variables:
#tasmax_CNRM-CM5_historical(K):Daily Maximum Near-Surface Air Temperature
#tasmin_CNRM-CM5_historical(K):Daily Minimum Near-Surface Air Temperature
#rhsmax_CNRM-CM5_historical(%):Surface Daily Maximum Relative Humidity
#rhsmin_CNRM-CM5_historical(%):Surface Daily Minimum Relative Humidity
#pr_CNRM-CM5_historical(mm):Precipitation
#rsds_CNRM-CM5_historical(Wm-2):Surface Downwelling Shortwave Radiation
"#Data Extracted for Average over Grid Cell w/ center: 44.6878 Latitude, -110.9391 Longitude (closest value to Latitude:44.66694, Longitude:-110.949274994) "
#Original Data File(s):
#agg_macav2metdata_tasmax_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_tasmin_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_rhsmax_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_rhsmin_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_pr_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#agg_macav2metdata_rsds_CNRM-CM5_r1i1p1_historical_1950_2005_CONUS_daily.nc 
#===============================================
""
yyyy-mm-dd,tasmax_CNRM-CM5_historical(K),tasmin_CNRM-CM5_historical(K),rhsmax_CNRM-CM5_historical(%),rhsmin_CNRM-CM5_historical(%),pr_CNRM-CM5_historical(mm),rsds_CNRM-CM5_historical(Wm-2)
1977-08-19,293.844238,275.745117,98.902794,26.018650,1.126042,262.734619
1977-08-20,294.626343,274.741821,86.013733,22.911438,0.000000,270.613251
1977-08-21,296.518494,275.625824,82.422615,21.995564,0.000000,267.855316
1977-08-22,295.181824,276.856232,85.563408,23.677576,2.886754,238.663498
1977-08-23,292.127441,279.689789,88.609581,30.134085,10.296436,187.819733
1977-08-24,292.798737,277.007996,99.993942,32.566326,11.091445,225.331711
1977-08-25,294.585358,275.856079,99.976868,23.690691,0.350859,258.425171
1977-08-26,293.607910,277.607727,65.866646,23.813892,0.000000,172.268448
1977-08-27,291.873352,279.025116,99.989304,36.736824,5.132847,177.580780
1977-08-28,293.566040,273.809418,99.980461,24.093229,3.053915,256.309784
1977-08-29,293.244324,280.808960,50.862572,21.471235,0.000000,162.792618
1977-08-30,291.109497,279.682587,93.094696,31.403151,4.776497,105.487816
1977-08-31,288.141663,274.291870,99.999123,30.628181,6.136380,230.439423
1977-09-01,292.434113,271.522919,80.750305,28.255804,0.582574,257.660126
1977-09-02,294.822632,274.255341,72.884232,24.407167,0.469230,222.875137
1977-09-03,296.768738,275.250275,71.115356,24.646975,0.000000,232.583481
1977-09-04,297.633728,278.287048,53.512455,19.866707,0.000000,251.681534
1977-09-05,294.346130,278.131042,83.770912,22.126850,1.396643,205.270416
1977-09-06,290.942810,273.990753,99.993774,24.411108,0.508748,237.659103
1977-09-07,291.502777,271.738373,71.910828,21.399929,0.000000,234.855392
1977-09-08,287.897369,271.220917,99.661560,24.138556,1.041171,221.310822
1977-09-09,287.250427,269.321228,97.684441,22.117306,0.000000,234.884109
1977-09-10,291.306519,268.758118,63.141026,18.501324,0.000000,243.354736
1977-09-11,294.446442,271.816742,47.865410,17.527224,0.000000,224.403641
1977-09-12,294.196411,271.771088,55.286987,18.143248,0.848272,238.633316
1977-09-13,291.798431,273.905670,99.999008,22.015932,0.975317,120.226929
1977-09-14,283.656982,265.617798,88.013123,28.202257,0.000000,218.952576
1977-09-15,292.966125,271.323883,55.635468,19.959976,0.000000,222.967041
1977-09-16,290.040588,270.228821,87.352173,23.628258,0.820116,195.769836
1977-09-17,285.187592,271.496429,99.986397,28.127062,0.000000,172.412766
1977-09-18,291.538116,269.002716,51.705803,21.679396,0.000000,200.686996
1977-09-19,293.016632,271.489624,51.744652,20.270971,0.000000,209.837585
1977-09-20,294.259155,271.042328,61.740440,20.220043,0.000000,214.945694
1977-09-21,294.558502,274.088501,43.727673,17.073887,0.000000,212.505630
1977-09-22,289.816620,273.662201,99.991127,20.213799,5.255511,165.400223
1977-09-23,281.176758,269.716797,68.966843,34.517277,0.647183,170.546555
1977-09-24,283.176514,264.370789,95.776352,22.680311,0.000000,206.005569
1977-09-25,287.046936,267.694794,59.723946,22.366381,0.000000,191.768356
1977-09-26,288.766876,267.985901,83.471344,23.960936,0.000000,204.764526
1977-09-27,293.365387,269.136444,65.332436,21.116009,0.000000,195.892685
1977-09-28,291.333649,277.027557,61.363644,20.710978,0.000000,145.402390
1977-09-29,291.276184,276.845612,76.519806,25.621580,0.487014,157.261246
1977-09-30,291.090088,272.847351,88.330193,23.044001,0.000000,184.501816
1977-10-01,291.928650,274.506409,68.497581,20.561373,1.707558,157.001480
1977-10-02,289.265778,275.372650,90.294495,21.524279,0.000000,166.124130
1977-10-03,288.553986,272.997742,69.911369,24.647640,0.000000,156.579330
1977-10-04,285.172760,273.815704,99.992470,26.660429,0.919853,138.031982
1977-10-05,277.186249,265.891052,99.989784,30.559530,3.389366,131.076675
1977-10-06,272.556244,267.344299,89.716507,49.009956,10.882687,99.215363
1977-10-07,276.282715,260.519562,99.998566,28.077461,0.660579,187.117233
1977-10-08,281.761749,265.537048,55.259262,31.968714,0.000000,170.611008
1977-10-09,279.728973,272.181030,61.082603,37.571518,0.467432,111.484146
1977-10-10,280.634949,273.357117,99.993088,47.003441,0.311530,123.931145
1977-10-11,290.258331,271.018066,96.074776,31.349749,0.000000,173.889938
1977-10-12,291.920441,271.635468,72.048813,21.216192,0.000000,174.948227
1977-10-13,291.991272,271.405365,49.948338,18.973640,0.000000,162.306870
1977-10-14,285.907501,273.246368,68.164520,28.911936,2.686941,114.292854
1977-10-15,282.077759,271.474121,99.987305,34.516907,1.624959,149.661163
1977-10-16,278.422699,267.423370,99.989182,38.963451,0.000000,131.939148
1977-10-17,281.806122,264.605652,99.991211,39.342899,0.000000,154.997742
1977-10-18,283.998566,266.427399,99.998795,42.456619,0.000000,153.682693
1977-10-19,286.443359,268.560669,99.996712,36.915810,0.000000,156.200211
1977-10-20,287.091187,268.162994,99.992607,28.058313,0.000000,155.909271
1977-10-21,287.657959,267.785065,85.328354,27.563847,0.000000,153.324081
1977-10-22,286.538147,268.199341,70.779144,19.771492,0.000000,153.680969
1977-10-23,286.212250,266.496552,71.666039,19.621696,0.000000,149.325821
1977-10-24,282.599060,267.612366,87.793633,29.475876,0.000000,141.030746
1977-10-25,277.411499,266.917572,99.998840,41.267262,0.349667,124.478607
1977-10-26,277.588226,261.119171,99.995537,22.004627,0.000000,145.023132
1977-10-27,281.761322,265.707977,57.843933,20.953756,0.000000,135.209000
1977-10-28,282.127899,266.885437,62.625179,27.268881,0.000000,127.704605
1977-10-29,283.401245,269.975952,78.842873,38.270016,0.000000,113.970512
1977-10-30,287.130981,271.478424,85.753639,31.239401,0.000000,115.487801
1977-10-31,286.401825,269.253296,76.379738,22.927599,0.000000,120.683464
1977-11-01,285.967255,267.116791,73.652283,19.919605,0.000000,127.781876
1977-11-02,286.162903,270.133728,54.373272,22.868546,0.000000,113.188805
1977-11-03,285.901520,269.386841,52.356586,21.370409,0.000000,118.254364
1977-11-04,285.596741,270.990417,50.521103,20.878555,0.000000,116.297867
1977-11-05,283.938171,270.193146,56.275352,24.294558,0.773547,115.313705
1977-11-06,277.924377,270.995148,77.150688,34.891232,1.356447,76.817451
1977-11-07,274.576965,265.616943,99.991112,46.426701,3.359140,97.193497
1977-11-08,271.208923,265.756561,98.593018,51.864666,5.788028,71.155029
1977-11-09,272.070282,260.970123,93.127312,53.759335,2.680144,85.740669
1977-11-10,275.515961,267.404449,99.990074,58.558743,6.356722,69.094788
1977-11-11,271.207642,266.187866,99.989723,56.772221,17.181297,74.316406
1977-11-12,270.344208,261.608948,91.102196,44.975285,2.295617,91.887863
1977-11-13,270.479218,261.810699,90.935066,53.131107,4.654733,60.730770
1977-11-14,272.054657,257.485992,96.612488,41.794174,0.000000,105.365463
1977-11-15,276.951569,264.267731,94.607475,55.147900,0.000000,101.935829
1977-11-16,276.239166,265.108337,84.188499,55.337692,0.000000,95.566795
1977-11-17,273.743011,266.293152,97.841858,62.307175,12.522691,53.643562
1977-11-18,278.209778,269.381683,99.999809,57.469257,10.664763,75.023560
1977-11-19,272.770508,265.976196,99.997963,51.345642,3.531641,78.119667
1977-11-20,267.477356,254.782043,99.894211,42.324100,1.269644,101.521339
1977-11-21,269.400787,254.428223,95.965630,48.097534,0.000000,95.115417
1977-11-22,270.777954,255.259064,93.566292,45.214993,0.614980,91.684578
1977-11-23,270.845337,255.357162,82.282333,41.255070,0.000000,94.076897
1977-11-24,271.527893,252.847015,82.329849,41.809944,0.000000,94.618500
1977-11-25,270.973846,254.415237,73.374619,39.547085,0.000000,93.055542
1977-11-26,271.736633,257.277100,77.752266,51.309505,0.000000,82.739037
1977-11-27,272.906860,262.016144,99.997719,61.315914,0.882345,65.192780
1977-11-28,273.510101,264.127228,99.998131,60.222980,0.462087,76.124687
1977-11-29,272.871918,260.246338,99.999283,59.583920,0.633677,73.172600
1977-11-30,272.602936,264.121124,99.998886,59.918671,0.709650,65.100533
1977-12-01,272.880188,262.349518,99.998383,72.819481,7.225709,45.663040
1977-12-02,273.686157,269.055145,92.320297,50.871899,2.297489,60.750706
1977-12-03,271.296112,257.494415,96.598541,48.784233,0.000000,77.802979
1977-12-04,273.617737,260.865875,98.956024,59.443722,0.939708,63.529831
1977-12-05,273.769775,266.356232,89.908195,50.458046,4.923100,73.213181
1977-12-06,274.606506,262.893646,99.472076,63.880676,1.975829,57.765812
1977-12-07,275.849579,266.587128,99.117889,69.142952,0.000000,68.571815
1977-12-08,276.651001,263.668640,99.706406,62.452541,0.000000,77.318375
1977-12-09,276.117737,264.519165,83.957161,54.875965,0.554280,75.190659
1977-12-10,275.461151,271.803192,99.999550,67.163368,5.120095,47.980328
1977-12-11,275.260498,267.293182,99.999809,71.708786,2.215639,65.238365
1977-12-12,273.645111,259.292694,99.999458,58.940731,0.708294,70.322075
1977-12-13,272.415131,259.349243,87.628151,50.600780,0.551961,59.089931
1977-12-14,275.899170,266.437561,81.875977,45.655643,0.000000,64.976677
1977-12-15,273.720551,265.571198,88.347473,55.076397,1.616284,67.075165
1977-12-16,276.345062,267.182678,98.751083,56.162598,1.939574,65.919128
1977-12-17,275.881561,265.990875,99.998116,63.369286,4.573355,60.872204
1977-12-18,274.925232,263.885284,99.999344,71.701424,0.367086,59.271603
1977-12-19,277.536591,266.769409,90.221664,50.950695,1.226435,70.654404
1977-12-20,275.470276,262.996094,99.997864,62.443081,0.000000,65.058708
1977-12-21,274.990601,262.522522,99.999763,72.875343,0.000000,70.694450
1977-12-22,276.330383,263.170807,99.998405,61.465988,0.487907,71.249290
1977-12-23,277.573914,265.254791,84.976616,52.794193,0.716073,70.317284
1977-12-24,275.678192,266.804596,99.999809,57.299625,0.974172,67.838043
1977-12-25,273.112030,263.449951,98.181381,44.400173,7.200234,70.153824
1977-12-26,273.256317,264.609161,99.998405,49.009159,9.136138,58.892345
1977-12-27,269.336761,260.207001,94.540382,52.228699,2.616975,54.579960
1977-12-28,269.432312,256.960541,97.839928,60.779823,3.123519,55.269337
1977-12-29,270.745850,260.641205,99.999832,43.935757,7.714729,47.948406
1977-12-30,263.573242,254.605057,80.084267,40.280949,3.182561,60.393642
1977-12-31,260.899353,250.358017,95.276955,67.552444,3.257768,56.816551
1978-01-01,268.225067,260.108643,99.997665,53.455494,11.541348,62.106716
1978-01-02,266.155243,253.543365,97.949516,55.365437,1.361380,76.312584
1978-01-03,273.315552,259.147644,99.997437,60.639744,3.044425,73.295341
1978-01-04,273.003937,264.552032,99.998627,71.610016,8.132805,42.599277
1978-01-05,272.765961,261.053528,80.406487,34.894802,5.542048,72.734413
1978-01-06,262.853638,258.858398,83.345497,54.001965,0.367796,65.164726
1978-01-07,260.939362,249.084229,92.200447,54.894077,0.389101,72.674339
1978-01-08,263.372559,259.293427,78.312073,54.349087,1.895986,66.176628
1978-01-09,260.229797,247.241119,82.694054,43.424320,0.000000,78.366722
1978-01-10,257.051331,240.442612,84.907799,51.042839,0.670171,75.220642
1978-01-11,259.819031,249.068634,75.936073,61.855869,1.530735,56.759079
1978-01-12,257.980316,247.698318,80.880882,46.628441,0.552906,75.678299
1978-01-13,264.028687,245.619339,87.655243,59.481190,8.880980,45.840740
1978-01-14,272.410217,261.181732,99.998993,65.125412,21.980501,41.047146
1978-01-15,270.877563,261.683838,97.352539,56.222603,12.541398,63.610027
1978-01-16,270.060852,258.320587,99.996109,57.383850,3.112483,69.732933
1978-01-17,266.947662,258.030640,93.987885,53.241444,10.107857,55.711899
1978-01-18,270.468231,262.611572,85.191116,53.345371,8.889237,77.329597
1978-01-19,274.426880,264.491943,99.994286,58.606766,7.706207,63.471806
1978-01-20,273.289581,262.057007,99.998718,74.089111,9.183830,44.949806
1978-01-21,271.902740,259.111969,81.466476,30.655342,12.011526,74.232018
1978-01-22,265.080933,253.454422,93.342064,46.278355,1.797997,89.938316
1978-01-23,264.529297,250.379532,99.272774,51.373131,0.000000,97.688370
1978-01-24,267.887299,253.427536,80.479042,35.027489,0.445811,95.451454
1978-01-25,269.848663,254.811935,68.893532,25.788073,0.000000,100.269226
1978-01-26,270.495850,254.114273,71.105598,25.189505,0.000000,83.571213
1978-01-27,270.880829,254.557587,63.243584,21.930302,0.000000,103.600891
1978-01-28,271.416901,254.741516,68.565765,25.734091,0.000000,105.367424
1978-01-29,271.966278,254.169617,80.383865,34.613850,0.000000,104.913696
1978-01-30,271.653412,254.449814,94.308868,44.643269,0.954321,84.054298
1978-01-31,275.403473,260.056946,81.741501,54.451550,0.906529,96.631355
1978-02-01,274.418915,265.928436,99.994225,38.653164,3.436576,105.029282
1978-02-02,273.212219,256.966248,86.560730,47.089294,2.553401,80.230652
1978-02-03,277.019073,263.079773,98.312363,54.504211,5.359102,81.131493
1978-02-04,275.188599,266.472382,99.986580,53.357208,5.158166,79.527702
1978-02-05,273.612000,266.903870,91.448265,45.258705,3.711052,82.540443
1978-02-06,271.800995,257.164581,99.988754,48.114090,0.000000,113.805046
1978-02-07,274.476349,262.952698,92.349884,52.001434,7.321733,84.045906
1978-02-08,274.192719,265.198822,99.993637,42.243622,7.991991,89.388641
1978-02-09,270.103363,255.771408,94.401917,49.230701,1.143025,110.708389
1978-02-10,274.433075,255.698746,90.485298,48.996166,3.808376,84.481255
1978-02-11,270.588928,257.886749,89.514870,48.535465,2.709459,98.840355
1978-02-12,266.902954,258.967285,93.759933,45.749058,0.000000,112.725006
1978-02-13,269.698425,254.380310,70.841248,50.383331,0.000000,96.005531
1978-02-14,274.792633,258.475800,98.072754,55.956116,0.000000,91.227211
1978-02-15,273.611389,260.437256,99.142769,53.678131,4.894302,104.977699
1978-02-16,272.026245,259.398407,99.985817,44.072239,0.000000,137.991730
1978-02-17,273.738983,260.389557,95.117622,48.582657,10.277361,87.785797
1978-02-18,271.811188,258.178040,91.192665,43.366463,2.963593,144.893066
1978-02-19,275.518127,257.622681,86.259087,44.774277,7.204250,95.826416
1978-02-20,273.051208,261.802948,92.195305,48.616291,2.123381,127.175941
1978-02-21,275.784302,265.460815,87.515030,54.878048,4.807374,101.137260
1978-02-22,276.396149,269.629730,99.989464,85.691444,2.242115,79.496346
1978-02-23,275.943481,261.288727,99.499397,37.950871,0.000000,152.165833
1978-02-24,274.331451,257.032379,99.988495,42.199471,0.000000,121.777977
1978-02-25,275.482422,265.501587,91.152847,50.710407,3.198018,93.989899
1978-02-26,279.206238,263.372253,99.998764,48.727299,0.000000,156.882629
1978-02-27,277.366669,258.256012,99.991608,40.739132,0.000000,165.861328
1978-02-28,277.530457,259.533142,85.146255,32.343060,0.000000,155.831131
1978-03-01,278.979645,261.862000,75.038872,27.388012,0.000000,165.544662
1978-03-02,278.254639,258.718872,91.814926,34.873405,0.000000,177.807632
1978-03-03,279.708527,260.269409,73.398666,30.942484,0.000000,188.172668
1978-03-04,280.388458,262.644135,49.475769,32.406094,0.000000,180.828979
1978-03-05,279.617859,266.449677,75.394974,39.242714,0.914626,131.781555
1978-03-06,279.057587,270.729187,98.333847,52.486118,0.845292,107.658501
1978-03-07,278.327576,271.590393,99.999100,64.512749,8.132753,88.215797
1978-03-08,277.277527,267.738678,99.992844,59.308228,20.359520,99.958961
1978-03-09,273.164520,266.433014,73.781853,40.561398,3.161838,141.726974
1978-03-10,272.194702,260.299927,94.655708,37.979130,0.786726,185.539780
1978-03-11,273.174133,255.647369,98.425354,37.205360,0.624251,196.805130
1978-03-12,275.510895,255.302170,95.060127,28.848078,0.000000,200.623108
1978-03-13,276.016876,255.818115,86.990479,29.055092,0.000000,193.467300
1978-03-14,276.289825,256.958496,87.417099,36.909260,0.000000,176.557419
1978-03-15,274.924500,258.934174,99.985168,29.394573,0.961874,200.197174
1978-03-16,276.612823,255.734039,80.598709,24.496193,0.000000,204.805054
1978-03-17,277.903778,260.308014,70.056793,32.683273,0.000000,214.816666
1978-03-18,279.449646,262.089661,72.956779,36.498436,0.000000,214.244720
1978-03-19,279.513824,262.552216,86.643120,39.242710,0.000000,213.670425
1978-03-20,281.537231,262.405670,78.871643,32.149647,0.000000,214.964371
1978-03-21,282.460449,264.370148,69.001144,30.990376,0.000000,215.168854
1978-03-22,281.486938,264.295624,87.847816,39.157730,0.000000,207.392258
1978-03-23,274.609009,263.146332,99.998100,40.618702,4.550848,150.453720
1978-03-24,272.917603,256.397736,90.584824,30.434471,0.000000,221.522034
1978-03-25,273.561066,256.236847,82.820602,34.043621,0.000000,204.697693
1978-03-26,276.895142,260.766663,76.037483,31.248722,0.000000,229.962433
1978-03-27,279.172485,269.878326,99.997086,43.343971,34.318615,142.781113
1978-03-28,278.891357,273.532104,99.997604,46.074665,12.089171,173.692169
1978-03-29,275.469910,263.010498,89.369347,39.967976,1.644858,230.206207
1978-03-30,276.023315,265.859222,89.607979,43.167458,14.447539,163.956055
1978-03-31,275.552856,261.096649,85.612625,43.088005,2.642373,193.267670
1978-04-01,276.882507,265.075409,99.996010,44.280014,1.046920,209.427948
1978-04-02,276.793701,270.995087,85.888489,43.893551,0.466905,205.896408
1978-04-03,281.967804,268.307983,69.156036,29.289095,0.492813,251.377991
1978-04-04,287.236053,270.474335,55.188412,32.222748,0.000000,262.604218
1978-04-05,287.851166,268.646027,66.262184,32.798214,0.864106,222.074860
1978-04-06,286.982941,271.321167,65.231964,29.982325,0.000000,244.431305
1978-04-07,281.547791,271.416473,63.360428,35.223759,10.492122,202.422134
1978-04-08,277.894470,265.674377,99.996994,39.790356,6.183919,181.292038
1978-04-09,275.567047,259.736023,93.078690,28.747334,0.000000,273.994659
1978-04-10,279.863037,261.847443,72.014107,23.809320,0.000000,281.006927
1978-04-11,284.759979,265.617920,60.328899,26.437309,0.714456,272.448730
1978-04-12,288.054535,269.427063,56.826496,28.258854,0.000000,276.319397
1978-04-13,290.288696,269.846436,61.303917,25.184616,0.000000,246.693176
1978-04-14,290.681549,270.757324,65.760742,25.616924,0.000000,271.155518
1978-04-15,290.351929,270.702850,62.855560,20.630127,0.000000,280.029205
1978-04-16,290.547882,271.124512,50.909077,26.672403,0.876115,273.251740
1978-04-17,288.720062,271.430756,72.267342,30.319147,1.028073,266.988098
1978-04-18,292.305267,271.919006,76.293770,26.335808,0.529706,245.962799
1978-04-19,291.384277,273.814911,71.597870,34.086575,0.695316,224.074188
1978-04-20,288.094238,272.756073,97.771278,37.845631,1.708331,223.054291
1978-04-21,279.051453,269.867615,99.999641,33.802803,10.008920,222.111557
1978-04-22,278.618958,262.783417,79.328781,21.214312,1.282207,288.045776
1978-04-23,280.553314,264.012177,62.726006,18.582453,4.136623,288.549225
1978-04-24,280.696533,268.430206,67.699013,21.733168,0.745175,193.187302
1978-04-25,282.764709,273.098022,99.997169,35.822487,2.084976,214.835739
1978-04-26,287.971893,266.666595,87.812798,23.612944,0.000000,294.870544
1978-04-27,291.494263,269.220276,76.552155,19.692368,0.000000,298.765411
1978-04-28,294.382416,271.253662,60.235912,19.628059,0.000000,301.497833
1978-04-29,291.738861,275.018860,67.727188,27.543470,0.000000,255.695114
1978-04-30,293.797241,275.373688,99.999779,35.036587,2.447805,282.352142
1978-05-01,291.072357,274.313354,87.683968,34.761524,1.302504,241.233765
1978-05-02,283.948486,278.300507,99.990997,40.131573,2.005541,242.937378
1978-05-03,288.345245,271.113342,99.989136,26.126715,2.120747,281.727661
1978-05-04,282.308014,271.663086,99.990265,34.546314,26.290680,194.244400
1978-05-05,284.321503,274.804443,99.988739,25.861914,3.233395,246.654770
1978-05-06,290.200287,273.000366,75.934586,28.705347,0.917876,231.284119
1978-05-07,286.184509,275.830627,99.987015,32.151463,2.556364,244.451736
1978-05-08,285.712250,271.872894,99.996445,30.390890,15.673911,215.444702
1978-05-09,280.849548,270.651245,99.997993,37.618019,15.402960,173.786362
1978-05-10,281.563690,276.571869,99.994919,35.947960,1.678491,211.306488
1978-05-11,283.636108,274.124329,99.991402,44.893543,6.260377,161.770203
1978-05-12,283.152313,272.769409,99.994270,48.595837,7.771850,187.553986
1978-05-13,284.268768,276.596008,99.998863,34.968288,3.999650,238.726440
1978-05-14,288.015564,272.012756,88.635597,22.849592,2.096830,267.869232
1978-05-15,288.469940,272.729126,65.387894,22.102135,1.167080,296.147827
1978-05-16,285.979156,272.664642,71.739914,30.396711,9.780215,272.526733
1978-05-17,286.978149,272.111572,76.159225,34.523853,7.343132,255.778763
1978-05-18,283.940582,272.952759,93.058197,33.586838,4.844168,239.963120
1978-05-19,287.990021,270.740875,75.285347,30.011703,1.089438,255.114990
1978-05-20,283.937225,276.422943,99.992691,37.931076,11.661536,202.772430
1978-05-21,278.831848,271.683838,71.456978,18.997780,0.000000,303.508667
1978-05-22,281.572632,268.471619,53.059086,19.127964,0.000000,323.460510
1978-05-23,285.865845,269.103638,54.441242,23.405386,0.000000,334.908417
1978-05-24,288.603729,270.814819,72.566437,26.798254,0.000000,319.129211
1978-05-25,291.165131,273.746490,85.565651,30.052151,0.000000,286.044403
1978-05-26,293.210724,273.649628,90.275383,25.850195,0.000000,303.844360
1978-05-27,292.638184,276.082642,70.187798,28.290211,1.313191,260.590973
1978-05-28,287.562958,275.387512,99.999413,35.631874,0.667626,238.066116
1978-05-29,289.182648,279.312653,80.035011,32.629745,1.351460,236.793442
1978-05-30,294.883392,276.949127,69.034065,24.729136,0.302417,293.816498
1978-05-31,292.925415,274.963989,68.604630,26.493221,0.000000,290.499207
1978-06-01,297.161499,274.744354,80.992111,23.211517,0.000000,321.738403
1978-06-02,296.730560,277.904785,70.790642,21.248175,0.000000,312.227356
1978-06-03,295.264282,276.962158,56.097321,23.491276,0.860965,293.278046
1978-06-04,285.552734,273.789764,94.149422,30.042437,3.734940,245.939850
1978-06-05,285.398468,274.091064,95.530411,35.557453,1.067851,263.016083
1978-06-06,284.156250,272.382690,99.987144,31.351191,2.085969,256.928558
1978-06-07,287.517090,271.664459,88.009369,24.949181,0.342727,318.021790
1978-06-08,289.373077,273.541687,90.239914,25.520733,0.000000,286.174316
1978-06-09,294.082458,279.062317,99.999687,31.331810,0.730994,291.733307
1978-06-10,295.398529,277.255310,84.423843,24.621433,5.643791,296.192078
1978-06-11,295.491333,275.965271,81.647484,24.386322,0.000000,328.635559
1978-06-12,299.706451,279.567505,81.428062,23.454069,0.948328,325.745392
1978-06-13,296.722168,278.654663,63.366997,23.230623,0.406911,320.616852
1978-06-14,292.381500,276.748260,70.839127,23.830662,0.953957,292.756226
1978-06-15,293.877594,274.497650,69.611374,24.714243,0.000000,323.845306
1978-06-16,299.447144,277.406097,51.032631,17.344009,0.000000,328.663086
1978-06-17,296.987274,278.861115,57.984497,17.643240,0.000000,327.509186
1978-06-18,292.491638,269.863892,59.085831,20.035273,0.000000,333.155884
1978-06-19,295.161530,273.524994,60.556118,18.415459,0.000000,331.845001
1978-06-20,295.417755,275.612640,78.298332,20.055645,0.000000,328.854095
1978-06-21,297.593018,277.460663,55.388271,19.474916,0.000000,323.436829
1978-06-22,301.859955,279.459106,53.044613,16.100924,0.511285,332.756409
1978-06-23,300.275146,282.248749,54.689968,16.704466,0.000000,329.266602
1978-06-24,292.816437,271.487366,66.363571,16.745327,0.000000,338.363708
1978-06-25,295.766113,272.072357,51.305702,16.359137,0.000000,341.421204
1978-06-26,297.748169,276.511169,50.245163,16.676630,0.000000,330.911774
1978-06-27,297.424622,277.807220,65.313431,16.181923,0.000000,332.182800
1978-06-28,302.359009,278.862549,52.077652,13.764802,0.000000,332.742493
1978-06-29,299.656769,281.568756,64.031204,14.474816,0.000000,310.282837
1978-06-30,295.918518,278.721893,79.529419,22.548267,0.000000,311.734589
1978-07-01,295.496429,275.056610,63.787933,23.703201,0.000000,320.002869
1978-07-02,292.083801,276.387268,77.944786,22.519419,9.208148,256.119110
1978-07-03,288.126984,279.580872,86.283752,31.046795,5.122385,279.032013
1978-07-04,294.200256,272.029785,74.505272,22.679792,1.730005,326.231293
1978-07-05,290.843689,274.743988,78.457985,23.709213,2.292992,309.773987
1978-07-06,292.371094,272.017944,66.566147,22.597593,0.000000,329.051361
1978-07-07,291.486938,272.315765,67.927025,22.535309,0.000000,323.629364
1978-07-08,292.449188,271.966858,63.447395,20.670395,0.411772,324.993195
1978-07-09,297.377228,272.511169,58.019764,17.412071,0.829845,322.359375
1978-07-10,296.607239,278.682739,54.753979,20.350689,0.000000,305.340973
1978-07-11,296.748810,275.870880,64.385445,20.759121,1.277891,319.368256
1978-07-12,297.277588,277.397797,64.133141,21.573296,0.000000,315.997009
1978-07-13,298.927887,278.318909,62.985481,21.792130,0.000000,321.674011
1978-07-14,299.002777,280.151611,85.337570,23.318100,0.000000,304.966156
1978-07-15,300.308716,278.568726,95.914635,17.980009,0.760846,332.146759
1978-07-16,302.597931,282.017334,48.822018,17.663858,0.338010,277.996246
1978-07-17,302.939453,281.937683,64.554260,20.914650,0.461478,315.953674
1978-07-18,298.970642,282.858887,81.780991,25.538954,4.698372,234.760788
1978-07-19,297.765533,280.098328,99.345688,30.833197,6.724916,251.549118
1978-07-20,297.493927,280.152100,99.971260,26.090723,8.812234,273.679504
1978-07-21,299.733429,279.990875,94.225899,21.415051,0.000000,315.787903
1978-07-22,302.108673,280.844818,66.959724,19.885662,0.000000,322.258423
1978-07-23,302.790710,281.723328,61.176929,18.174910,0.000000,321.975098
1978-07-24,304.184448,282.775696,53.639553,16.477737,0.000000,329.772400
1978-07-25,304.141968,282.937897,44.920589,16.976034,0.000000,304.555115
1978-07-26,302.821930,283.869598,64.020782,19.180540,0.463524,292.741455
1978-07-27,301.290344,282.549713,64.045425,20.207735,0.584575,287.566467
1978-07-28,300.092804,282.136017,69.962746,20.853598,0.000000,292.915833
1978-07-29,298.694366,282.030212,78.060547,22.661793,3.250791,269.888794
1978-07-30,299.220428,280.954498,99.986336,23.684565,0.000000,279.018005
1978-07-31,302.195557,280.454590,72.649048,17.450512,0.000000,321.032074
1978-08-01,302.030121,279.184631,49.952438,14.808522,0.000000,321.787109
1978-08-02,302.625397,278.547302,42.951508,13.723033,0.000000,321.811829
1978-08-03,300.026276,280.351013,94.551720,15.100735,0.000000,296.618500
1978-08-04,299.271484,278.128571,81.380455,20.608889,0.000000,294.774719
1978-08-05,301.008423,278.916046,72.834381,18.601929,1.026881,309.386841
1978-08-06,302.746033,279.861511,58.379223,16.026922,0.000000,308.396240
1978-08-07,300.462067,283.150452,61.059208,18.607513,0.000000,211.292389
1978-08-08,297.910370,283.461578,77.554298,28.656391,3.525244,208.556412
1978-08-09,296.592957,283.653992,86.299873,37.366337,2.645147,199.308365
1978-08-10,296.986145,282.073395,99.978859,30.288280,10.478155,235.342178
